Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0017530552496323182;15.0;0.0025345398059557133;0.25345398059557134;0.00721158394953581;0.7374429896502611;601.7795718736047;0.00721158394953581;0.7374429896502611;601.7795718736047;3008.8978593680235;26.397268280116464;22.797039659095727;0.0024271872957495333;0.9779174866054348
