Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.03755805598841988;15.0;0.056167142093332144;5.616714209333215;0.1729895806280643;17.29895806280643;14435.330226676719;0.1729895806280643;17.29895806280643;14435.330226676719;72176.6511333836;26.397268280116464;546.8493964411468;0.0023557120640047557;1.0
