Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.004548453402668962;10.0;0.009756543583882653;0.9756543583882653;0.019135930565039577;1.9293452685754193;1596.8214727048655;0.019135930565039577;1.9293452685754193;1596.8214727048655;7984.107363524327;26.397268280116464;60.4919212003334;0.0023885876000369066;0.9918354623570862
