sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times_optimal,decision_times_delayed,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth,baseline_num,dam_func,tip_on,d_unc,t_unc,no_free_lunch,period_len,emissions_time_step,damage_file_tag,u_optimal,u_delayed,utility_loss,m_opt_2025,m_opt_2030,m_opt_2035,m_opt_2040,m_opt_2060,m_opt_2100,m_opt_2150,m_opt_2200,m_opt_2250,m_delay_2025,m_delay_2030,m_delay_2035,m_delay_2040,m_delay_2060,m_delay_2100,m_delay_2150,m_delay_2200,m_delay_2250,T_opt_2025,T_opt_2030,T_opt_2035,T_opt_2040,T_opt_2060,T_opt_2100,T_opt_2150,T_opt_2200,T_opt_2250,T_delay_2025,T_delay_2030,T_delay_2035,T_delay_2040,T_delay_2060,T_delay_2100,T_delay_2150,T_delay_2200,T_delay_2250,conc_opt_2025,conc_opt_2030,conc_opt_2035,conc_opt_2040,conc_opt_2060,conc_opt_2100,conc_opt_2150,conc_opt_2200,conc_opt_2250,conc_delay_2025,conc_delay_2030,conc_delay_2035,conc_delay_2040,conc_delay_2060,conc_delay_2100,conc_delay_2150,conc_delay_2200,conc_delay_2250,dam_opt_2025,dam_opt_2030,dam_opt_2035,dam_opt_2040,dam_opt_2060,dam_opt_2100,dam_opt_2150,dam_opt_2200,dam_opt_2250,dam_delay_2025,dam_delay_2030,dam_delay_2035,dam_delay_2040,dam_delay_2060,dam_delay_2100,dam_delay_2150,dam_delay_2200,dam_delay_2250,price_opt_2025,price_opt_2030,price_opt_2035,price_opt_2040,price_opt_2060,price_opt_2100,price_opt_2150,price_opt_2200,price_opt_2250,price_delay_2025,price_delay_2030,price_delay_2035,price_delay_2040,price_delay_2060,price_delay_2100,price_delay_2150,price_delay_2200,price_delay_2250
tech_grid_000,15,3,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,0.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.6192673864577305,7.583552276387056,0.03571511007067407,0.0,0.6499227060456616,0.6497959982479463,0.6481440962262892,0.6434531340455217,0.5905484624810169,0.5436136924030952,0.5153914131741251,nan,0.0,1.1102230246251565e-16,0.0,0.0,0.3840332852363936,0.44865205663318397,0.42362149394263476,0.40553745178884393,nan,1.4196,1.4585283208721782,1.4983055211112357,1.5389827796985827,1.6994416228454825,1.9609863390936182,2.118792275345533,2.2230304858040935,nan,1.4196,1.5307992167000002,1.6443419239000001,1.7588945192,1.903051522191351,2.1486050647625605,2.302622545598477,2.4051568945443362,nan,425.6,431.9482374842823,436.42332341907536,440.4049679000615,452.84375077171023,460.48680693866925,447.5251074451335,432.25491125828773,nan,425.6,447.78084386976184,465.5475315098372,481.5023071324044,480.4380645649557,480.58027303897995,464.94486115289794,448.3780948862028,nan,0.0,0.00020935338714285175,0.00041332251702314547,0.0006317434321511975,0.0016856225024811052,0.011266846214046403,0.0157382675633974,0.018943666919820717,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.002605083858391802,0.004002483723817146,0.017898860345813644,0.02263073057166677,0.02602111797553982,nan,202.3808658078752,207.37750694476085,211.21095012087133,215.81253069541447,150.91182405309797,50.51523870422024,31.83068886369528,19.029075452921703,nan,0.0,0.0,0.0,239.13191064151903,165.08728719548614,55.09222066241719,34.69144654662087,20.724834601766705,nan
tech_grid_000,5,1,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,0.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.6192673864577305,7.608819846638054,0.010447539819676166,0.0,0.6499227060456616,0.6497959982479463,0.6481440962262892,0.6434531340455217,0.5905484624810169,0.5436136924030952,0.5153914131741251,nan,0.0,1.1102230246251565e-16,0.33513689457850354,0.4441039416311735,0.5620552602677453,0.5462428137600793,0.5062320076991151,0.4811864621587878,nan,1.4196,1.4585283208721782,1.4983055211112357,1.5389827796985827,1.6994416228454825,1.9609863390936182,2.118792275345533,2.2230304858040935,nan,1.4196,1.5307992167000002,1.5690226134425558,1.608212485849426,1.7633280716385926,2.0195682975533154,2.176061708607125,2.2797387265539255,nan,425.6,431.9482374842823,436.42332341907536,440.4049679000615,452.84375077171023,460.48680693866925,447.5251074451335,432.25491125828773,nan,425.6,447.78084386976184,449.0159921799898,451.45278576379394,461.0858513622784,466.57882485515285,452.8616188776332,437.2159965127112,nan,0.0,0.00020935338714285175,0.00041332251702314547,0.0006317434321511975,0.0016856225024811052,0.011266846214046403,0.0157382675633974,0.018943666919820717,nan,0.0,0.0006332068992394159,0.0008799261624692981,0.0011353451543765546,0.0023124560874582803,0.013182193744761287,0.017740006283169855,0.021006093029284644,nan,202.3808658078752,207.37750694476085,211.21095012087133,215.81253069541447,150.91182405309797,50.51523870422024,31.83068886369528,19.029075452921703,nan,0.0,215.7426843157207,219.26512934291418,223.28871564220643,155.51047489574444,52.02920780492586,32.75657429870629,19.53506729891192,nan
tech_grid_000,10,2,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,0.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.6192673864577305,7.596890746346206,0.022376640111524182,0.0,0.6499227060456616,0.6497959982479463,0.6481440962262892,0.6434531340455217,0.5905484624810169,0.5436136924030952,0.5153914131741251,nan,0.0,1.1102230246251565e-16,0.0,0.2265378935308272,0.47480972388377607,0.4983194132560005,0.4655953533811068,0.4439246392547459,nan,1.4196,1.4585283208721782,1.4983055211112357,1.5389827796985827,1.6994416228454825,1.9609863390936182,2.118792275345533,2.2230304858040935,nan,1.4196,1.5307992167000002,1.6443419239000001,1.6820314535338772,1.8318041538006264,2.082933731501937,2.2383178155982515,2.341514942022632,nan,425.6,431.9482374842823,436.42332341907536,440.4049679000615,452.84375077171023,460.48680693866925,447.5251074451335,432.25491125828773,nan,425.6,447.78084386976184,465.5475315098372,464.631832098463,470.34697006603375,473.374368010891,458.77685934607814,442.7000820488133,nan,0.0,0.00020935338714285175,0.00041332251702314547,0.0006317434321511975,0.0016856225024811052,0.011266846214046403,0.0157382675633974,0.018943666919820717,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.0017900081854498476,0.0030828331535335796,0.015417860862987177,0.020060913697310293,0.023394986003730724,nan,202.3808658078752,207.37750694476085,211.21095012087133,215.81253069541447,150.91182405309797,50.51523870422024,31.83068886369528,19.029075452921703,nan,0.0,0.0,227.4884779558562,230.84271519679274,160.02534241023739,53.434781870849186,33.60533674529569,20.072418498062472,nan
tech_grid_001,5,4,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.641157357997719,7.628795392656383,0.012361965341336045,0.0,0.6827502165514373,0.6823919681076112,0.6852313282395579,0.6857633244621679,0.6500773744205326,0.6144053672900163,0.5960825217593386,nan,0.0,1.1102230246251565e-16,0.35324784559887945,0.4699231438898822,0.5953678063272223,0.5967259306492669,0.5680199327104198,0.5527155908149255,nan,1.4196,1.4548779274177248,1.490979840133588,1.5263992851441817,1.6662337798389273,1.8822758281978897,2.0103381183829083,2.089253044931006,nan,1.4196,1.5307992167000002,1.5649523234665779,1.59945217203293,1.7371821765528423,1.9528183471091674,2.0814014632000903,2.1611508926862744,nan,425.6,431.1485346155897,434.9633691696176,438.0032002369203,447.4234810521396,449.77486528874357,434.76650101652217,417.80230050802015,nan,425.6,447.78084386976184,448.1226202357554,449.69338703340895,456.7546421874896,457.4101220407374,441.61374485278697,424.29033547012955,nan,0.0,0.00019013940925750763,0.0003699321647967026,0.000544653224545679,0.0013697231281605165,0.008300328192599064,0.011189720744500491,0.012892365492634845,nan,0.0,0.0006332068992394159,0.0008486369633703864,0.001061652188512889,0.0020259873773209288,0.01057950903363825,0.013619795957561397,0.015453422860238264,nan,222.80446336439778,228.8461219782537,231.31100175655484,225.28613068129414,145.11603311700298,48.04242922999168,29.12994500361635,16.823989824695644,nan,0.0,240.17737329866733,242.16410381942833,235.06185714998188,151.09904616385583,49.92539295353277,30.50113109011565,17.765469916642633,nan
tech_grid_001,10,5,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.641157357997719,7.614394047041856,0.026763310955863595,0.0,0.6827502165514373,0.6823919681076112,0.6852313282395579,0.6857633244621679,0.6500773744205326,0.6144053672900163,0.5960825217593386,nan,0.0,1.1102230246251565e-16,0.0,0.2391193358107322,0.498842061754208,0.5402297340271123,0.5187857996337502,0.5064983224154268,nan,1.4196,1.4548779274177248,1.490979840133588,1.5263992851441817,1.6662337798389273,1.8822758281978897,2.0103381183829083,2.089253044931006,nan,1.4196,1.5307992167000002,1.6443419239000001,1.6777626391246743,1.8129419814676035,2.027518931328035,2.15682906687164,2.2377743026137784,nan,425.6,431.1485346155897,434.9633691696176,438.0032002369203,447.4234810521396,449.77486528874357,434.76650101652217,417.80230050802015,nan,425.6,447.78084386976184,465.5475315098372,463.6948810896675,467.13647793741086,465.65032254432924,448.97013313205025,431.2815263481606,nan,0.0,0.00019013940925750763,0.0003699321647967026,0.000544653224545679,0.0013697231281605165,0.008300328192599064,0.011189720744500491,0.012892365492634845,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.0017471008410371326,0.0028462292121397294,0.013149685146084455,0.016378266187968393,0.01835718658149161,nan,222.80446336439778,228.8461219782537,231.31100175655484,225.28613068129414,145.11603311700298,48.04242922999168,29.12994500361635,16.823989824695644,nan,0.0,0.0,255.0031512821515,246.890862524138,158.64381862618353,52.15073456725607,31.968265367871556,18.73392575407063,nan
tech_grid_001,15,6,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.641157357997719,7.598156901288813,0.0430004567089064,0.0,0.6827502165514373,0.6823919681076112,0.6852313282395579,0.6857633244621679,0.6500773744205326,0.6144053672900163,0.5960825217593386,nan,0.0,1.1102230246251565e-16,0.0,0.0,0.39720023624845313,0.47974743972767875,0.4658262969548155,0.4566631323757887,nan,1.4196,1.4548779274177248,1.490979840133588,1.5263992851441817,1.6662337798389273,1.8822758281978897,2.0103381183829083,2.089253044931006,nan,1.4196,1.5307992167000002,1.6443419239000001,1.7588945192,1.8927172259431484,2.107490026537892,2.2379640057663392,2.320395849223047,nan,425.6,431.1485346155897,434.9633691696176,438.0032002369203,447.4234810521396,449.77486528874357,434.76650101652217,417.80230050802015,nan,425.6,447.78084386976184,465.5475315098372,481.5023071324044,478.60069481557895,474.7195707238078,457.0030974787937,438.89809636642076,nan,0.0,0.00019013940925750763,0.0003699321647967026,0.000544653224545679,0.0013697231281605165,0.008300328192599064,0.011189720744500491,0.012892365492634845,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.002605083858391802,0.003856534143367899,0.016128771636035325,0.019570950817992174,0.021728764937607087,nan,222.80446336439778,228.8461219782537,231.31100175655484,225.28613068129414,145.11603311700298,48.04242922999168,29.12994500361635,16.823989824695644,nan,0.0,0.0,0.0,257.63746550108834,165.9873244112556,54.22178816856743,33.325130984290226,19.590724270544982,nan
tech_grid_003,10,11,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,0.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.648959474752982,7.629778256475706,0.019181218277275924,0.0,0.5986319795347415,0.6111512859074484,0.6221923170735435,0.6456213971509944,0.636656948554986,0.6127175708185203,0.6057088616947608,nan,0.0,1.1102230246251565e-16,0.0,0.2259397797589654,0.4879126403068467,0.5510420390130512,0.5413534136916323,0.5413239153798113,nan,1.4196,1.4642318094841664,1.5069906081112012,1.5477880761285985,1.6977398261838652,1.9000206271854592,2.0129238538346117,2.0732935774740033,nan,1.4196,1.5307992167000002,1.6443419239000001,1.682234390258528,1.8215201161439643,2.0132226503836024,2.1222550641910276,2.180037102253677,nan,425.6,433.197718194094,438.09844752979427,441.8857253735053,452.1651224863483,451.3026005237547,434.10026302267363,414.95493083523246,nan,425.6,447.78084386976184,465.5475315098372,464.67637415409166,468.51173413651145,463.2245739008755,444.29012949218884,424.228493874641,nan,0.0,0.00023941821406229727,0.0004657442672670202,0.0006882830057782049,0.001660219800206045,0.009065538588009273,0.011547301864277344,0.012666311537782653,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.0017898757962709951,0.0029522642585266758,0.012851793957416386,0.01538045505755679,0.016510054493886407,nan,187.0051870099792,192.062279486056,195.99053467940294,200.34588371926725,137.5778261800216,46.22710916014171,28.28546448050303,15.71733663849455,nan,0.0,0.0,210.76166317590278,213.9881780617871,144.81579696242997,48.834590523329,29.77485665984736,16.51900291128833,nan
tech_grid_002,15,9,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,0.0,3.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.665879390735054,7.615863713298162,0.0500156774368925,0.0,0.7064494647213564,0.7068749352973258,0.7155661003098224,0.7216550034313258,0.7070847814927919,0.6884908903822275,0.6841098622831192,nan,0.0,1.1102230246251565e-16,0.0,0.0,0.41034188789066645,0.5116246174987521,0.5136296901730021,0.5179492585290449,nan,1.4196,1.452242589584851,1.4854774909845911,1.5161068632395598,1.6380636102246457,1.8068993096406984,1.8968377249689177,1.9433128967708266,nan,1.4196,1.5307992167000002,1.6443419239000001,1.7588945192,1.8824027863179902,2.065341281221927,2.164728322054763,2.218789845023097,nan,425.6,430.5712030892163,433.8624761504506,436.01272581584004,442.80606358662817,439.39254596273497,421.07865749013274,401.68878640705907,nan,425.6,447.78084386976184,465.5475315098372,481.5023071324044,476.7668554428848,468.7033498238151,447.829320573883,427.2837539399564,nan,0.0,0.0001763990490278105,0.0003385761959801538,0.000478657922552141,0.0011410580044262596,0.006066995099680509,0.007400735196741165,0.007983133745859636,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.002605083858391802,0.0037216836598423057,0.014683163602160095,0.01665350111385179,0.017541745149896572,nan,238.53434709684316,246.0978435876898,246.84137721075723,222.66908867882017,130.97280856713257,38.37097487000726,16.015345172888836,6.517918688296693,nan,0.0,0.0,0.0,275.2013786297469,160.73252705455155,50.77173018446392,25.17897917303757,11.239947740724157,nan
tech_grid_003,15,12,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,0.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.648959474752982,7.61745925643883,0.03150021831415195,0.0,0.5986319795347415,0.6111512859074484,0.6221923170735435,0.6456213971509944,0.636656948554986,0.6127175708185203,0.6057088616947608,nan,0.0,1.1102230246251565e-16,0.0,0.0,0.3982191145352585,0.5025992760939413,0.5008373734461748,0.5046575332404686,nan,1.4196,1.4642318094841664,1.5069906081112012,1.5477880761285985,1.6977398261838652,1.9000206271854592,2.0129238538346117,2.0732935774740033,nan,1.4196,1.5307992167000002,1.6443419239000001,1.7588945192,1.891917542702354,2.077274797388035,2.1843263881892776,2.240826139046943,nan,425.6,433.197718194094,438.09844752979427,441.8857253735053,452.1651224863483,451.3026005237547,434.10026302267363,414.95493083523246,nan,425.6,447.78084386976184,465.5475315098372,481.5023071324044,478.4585164068677,470.21408127581225,450.1964893169607,429.5950983784319,nan,0.0,0.00023941821406229727,0.0004657442672670202,0.0006882830057782049,0.001660219800206045,0.009065538588009273,0.011547301864277344,0.012666311537782653,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.002605083858391802,0.003847829402109511,0.015243603221127977,0.01778306715407622,0.018912432002547462,nan,187.0051870099792,192.062279486056,195.99053467940294,200.34588371926725,137.5778261800216,46.22710916014171,28.28546448050303,15.71733663849455,nan,0.0,0.0,0.0,222.41479515424965,149.47617950633665,50.421010575353804,30.59592802218643,16.99314955565025,nan
tech_grid_003,5,10,technology_grid,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,0.0,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.648959474752982,7.640227658934008,0.008731815818974198,0.0,0.5986319795347415,0.6111512859074484,0.6221923170735435,0.6456213971509944,0.636656948554986,0.6127175708185203,0.6057088616947608,nan,0.0,1.1102230246251565e-16,0.32100864495826437,0.433953631025357,0.5706094375082031,0.5957114440862761,0.5784519875756835,0.5747520487800075,nan,1.4196,1.4642318094841664,1.5069906081112012,1.5477880761285985,1.6977398261838652,1.9000206271854592,2.0129238538346117,2.0732935774740033,nan,1.4196,1.5307992167000002,1.5721978234435476,1.6116564306061574,1.7566141861170657,1.9541597248207405,2.065419361948675,2.1246167440772883,nan,425.6,433.197718194094,438.09844752979427,441.8857253735053,452.1651224863483,451.3026005237547,434.10026302267363,414.95493083523246,nan,425.6,447.78084386976184,449.712906539576,452.0812365891328,459.75821721596185,456.93911014195004,438.97055000901094,419.39837934726995,nan,0.0,0.00023941821406229727,0.0004657442672670202,0.0006882830057782049,0.001660219800206045,0.009065538588009273,0.011547301864277344,0.012666311537782653,nan,0.0,0.0006332068992394159,0.0009028269713487236,0.001160642750607022,0.0022338903575432716,0.010825704726375064,0.013330201328617376,0.014456248094587103,nan,187.0051870099792,192.062279486056,195.99053467940294,200.34588371926725,137.5778261800216,46.22710916014171,28.28546448050303,15.71733663849455,nan,0.0,198.9641965093569,202.57441498686802,206.42541490768448,140.62859155061977,47.35355547682202,28.965170486067766,16.09519791997925,nan
