sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,37,5,2100,0.03125,36.19284397122039,0.7659391126620813,0.9268833494341516,399.86811684176155,3.030781157983759,17.246604823662995,0.17086439137135537,0.002769459762875755,0.002723761557994675,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,38,5,2100,0.03125,42.291995357311954,0.7979367826145859,0.8642333887708447,409.8187496317222,3.020357094139287,17.467448632507065,0.17396182354366088,0.005193435300825079,0.005165648939801891,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,39,5,2100,0.03125,42.81281495638512,0.7966093803892208,0.8495436018308976,412.02245570237415,3.01836325483365,17.53582516883576,0.17484686979297248,0.005782135173077576,0.005757247742371376,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,40,5,2100,0.03125,41.80003025612429,0.7844335680728536,0.8408160364303818,413.0242248053039,3.017916092255314,17.49307797699004,0.1744020580581365,0.006132402800382601,0.0061087312091772355,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,41,5,2100,0.03125,48.213350849255974,0.8004222741304226,0.7491039087937449,432.63547462420416,3.0033253470946932,17.42172637042519,0.17454924657946838,0.00994646828312814,0.00993758893675765,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,42,5,2100,0.03125,49.630374519560974,0.8048460002624396,0.7334204291795144,435.0361138563773,3.0005975209679763,17.578657924555493,0.17647521272190553,0.010618790442696204,0.010610915412728836,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,43,5,2100,0.03125,49.13422512673611,0.7947827255879143,0.7172629939314713,437.5103580983825,2.9988811727104543,17.52402537690073,0.17597775224009543,0.011311548504000691,0.011304589852578662,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,44,5,2100,0.03125,52.0532339194581,0.795618648220546,0.6658164392180153,445.36636070675695,2.99052905845775,17.487987267053597,0.17612061566859208,0.01364675949687243,0.013642061257558956,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,45,5,2100,0.03125,53.308724086564794,0.7988778862760476,0.6519526141445338,447.39584522724465,2.9879686364401725,17.459691381316368,0.17597140980244624,0.014293730789755437,0.014289485907629183,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,46,5,2100,0.03125,54.83958161150023,0.8044306476897799,0.6397188327738972,449.06929841075896,2.985475230179181,17.38521281947112,0.17530008452162862,0.014864693552147241,0.014860789395731475,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
