1.000000000000000000e+01,5.500000000000000444e-01,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000042e-03,1.000000000000000000e+04,1.499999999999999944e-02
1.000000000000000000e+01,1.860000000000000098e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000042e-03,1.000000000000000000e+04,1.499999999999999944e-02
1.500000000000000000e+01,8.329999999999999627e-01,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000042e-03,1.000000000000000000e+04,1.499999999999999944e-02
3.000000000000000000e+00,8.329999999999999627e-01,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000042e-03,1.000000000000000000e+04,1.499999999999999944e-02
1.000000000000000000e+01,8.329999999999999627e-01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.000000000000000000e+04,1.499999999999999944e-02
