Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;7.6604174851861355;0.9940179908983814;0.005982009101618562;0.7727672060118835
2030;1;8.044882499658534;1.0707400316670788;0.005546617556322097;0.7686433076831176
2030;2;8.202101531153822;1.071034378592801;0.005546617556322097;0.7669401220926574
2035;3;8.46535697194668;1.1529621311597968;0.00500731119370629;0.7643670093843616
2035;4;8.580313835683073;1.1537988860002464;0.00500731119370629;0.7631877885470242
2035;5;8.674547613564807;1.1537988860002464;0.00500731119370629;0.762232574181451
2035;6;8.71237411986355;1.1543097918664031;0.00500731119370629;0.7618535768610873
2040;7;8.934078530186785;1.1593998819818299;0.0697206924504834;0.759673377297189
2040;8;8.987013989637072;1.2001685131346083;0.03828058606762575;0.759252226677605
2040;9;9.08123197568561;1.1973703966098577;0.04052277368948649;0.7583385321001662
2040;10;9.090079575118406;1.1970659710500884;0.04076671607567929;0.7582531740924828
2040;11;9.1870735347771;1.2277067390950283;0.01713807995104012;0.7573989285275038
2040;12;9.190202248377188;1.2276409685958396;0.017190733664713312;0.7573692149942528
2040;13;9.214544411169856;1.2270002633118497;0.01770366139049256;0.7571381348344687
2040;14;9.24535222509631;1.2421778407683592;0.00604712450131025;0.7568814442195927
2060;15;11.210322951499151;1.6118230722625548;0.03907075482361312;0.7410243285458096
2060;16;11.286139495765484;1.6206429504569895;0.035193368095365295;0.7404662193846346
2060;17;11.257568405351085;1.6153475763283511;0.03722417449890683;0.7406728667880158
2060;18;11.286730037090665;1.614949240366755;0.037564722589728;0.7404526030409165
2060;19;11.3816864109419;1.6122198368432876;0.03920224954435165;0.7397374060435354
2060;20;11.437265286214977;1.655369175804968;0.015023291835924891;0.7393932080532283
2060;21;11.44180731557571;1.6561243021324852;0.014637101796409516;0.7393607429440058
2060;22;11.401962352357673;1.6566153421980636;0.014351644383654074;0.7396572246196764
2060;23;11.53043594730158;1.6502976912634761;0.017108913494616556;0.7386978992494022
2060;24;11.513869140592423;1.6506129679731476;0.016924866945590096;0.7388201589320351
2060;25;11.510765957091767;1.6502271810339224;0.017190511046624765;0.7388423803322784
2060;26;11.541857393433004;1.6720763928257663;0.005601685850052132;0.7386481458083366
2060;27;11.54813366330879;1.6720598397998052;0.005613598798630295;0.7386020921485403
2060;28;11.574470608707088;1.671997164228123;0.005670788763853057;0.738409151506567
2060;29;11.569197774699782;1.669958325583135;0.006243861139390418;0.7384445514586226
2060;30;11.603669882091047;1.6795768487302254;0.0016758556700103445;0.7382076644961879
2100;31;17.152436994337616;2.938934448141908;0.012149048781723485;0.7072529660985027
2100;32;17.129049213587766;2.96952034287024;0.012149048781723485;0.7073887716325256
2100;33;17.260885925616634;2.9650351419460614;0.012329110101290069;0.7067640355549479
2100;34;17.267270738517844;2.944763299197286;0.013165209847076953;0.706717364848612
2100;35;17.263983118079366;2.947210625718042;0.013062079379828322;0.7067348077571673
2100;36;17.187636716076813;2.9492907291577675;0.012974967271233647;0.7070954619089915
2100;37;17.12300735135966;3.0164186251930234;0.005551410643960131;0.7074555127974056
2100;38;17.394764574891138;3.004511919921984;0.006915136017651504;0.7061709471448873
2100;39;17.470799216949544;3.0056378047237136;0.006857907296425067;0.7058191037015791
2100;40;17.433539880778984;3.007242999771576;0.0065952543434862135;0.7059930504363358
2100;41;17.36255300781649;2.9880964709878186;0.007561628700834002;0.7063075692048947
2100;42;17.530313336477718;2.9879391493979943;0.007765360781345673;0.7055298045081035
2100;43;17.475160005422754;2.988116361777117;0.007639489967686194;0.7057846910871612
2100;44;17.43527574303923;2.9782742331673924;0.007861824869471226;0.705961430071212
2100;45;17.414738137763145;2.978304468401163;0.007806472767408576;0.7060567840760507
2100;46;17.343460243615127;2.978848572987422;0.00783622469531922;0.7063890509386328
2100;47;17.629146226105775;3.036756351270829;0.0019736367988761653;0.7051149647013469
2100;48;17.609156461739598;3.0369493133466334;0.001962560270769897;0.7052067702084212
2100;49;17.598895340113998;3.0369060930527985;0.0019536236618347743;0.7052538267329251
2100;50;17.574913847352178;3.032699577053038;0.0022633660207478233;0.7053606339058263
2100;51;17.542913652200436;3.032725262246756;0.002237665208222115;0.705507931553264
2100;52;17.623817057922178;3.0327874970342643;0.002297587212981319;0.705136207860653
2100;53;17.596179551133726;3.025090772851277;0.0027365555109917137;0.7052568175887896
2100;54;17.575982425619934;3.025201125832433;0.0027095727464182444;0.7053497015873534
2100;55;17.572910040887635;3.0255676721545948;0.0026613324814105956;0.7053641226134498
2100;56;17.62691432900382;3.0195534402791258;0.0030938633356278364;0.7051113781199495
2100;57;17.644644601899586;3.0452416927920796;0.0007201358697046432;0.7050507673589
2100;58;17.63636783278663;3.045258687691121;0.0007182661877265308;0.705088678028622
2100;59;17.633629811701162;3.0453134793796255;0.0007289253997324995;0.70510126276604
2100;60;17.637357312638795;3.043319817625305;0.0007712862671140376;0.7050825986901867
2100;61;17.670812056280315;3.0404596042101653;0.0008818966062589833;0.7049272640205897
2100;62;17.6823194938318;3.0500627635922486;0.00013501586910988708;0.7048823571313485
2150;63;27.05548126160333;6.21457292599271;0.002888699559363098;0.6729990125019081
