sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times_optimal,decision_times_delayed,ra,eis,pref,tech_chg,tech_scale,bs_premium,growth,baseline_num,dam_func,tip_on,d_unc,t_unc,no_free_lunch,period_len,emissions_time_step,damage_file_tag,m_optimal_period0,m_delayed_period0,mitigation_foregone,u_optimal,u_delayed,utility_loss,utility_loss_pct,delta_c,delta_c_pct,delta_c_billions,year0_cons_delayed,delta_emission_gton,deadweight_per_ton,carbon_price_delayed,carbon_price_optimal,reentry_year,baseline_reentry_price,delayed_reentry_price,reentry_price_increase,reentry_price_pct_increase,reentry_price_annualized_increase,baseline_cumulative_emissions_at_reentry,cumulative_emissions_at_reentry,extra_cumulative_emissions,ppm_at_reentry,temperature_at_reentry,peak_post_delay_mitigation,peak_catchup_mitigation,welfare_loss
damage_df0_TP1_dunc1_tunc1,10,2,damage_robustness,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9069406297966112,0.0,0.9069406297966112,24.333507285251738,24.230048516323844,0.10345876892789363,0.42516998357486596,0.25979688256503725,25.979688256503724,15553.274745412433,1.0,38.14755175461658,407.71357610204143,0.0,222.81433169507366,2035,176.9369171414363,191.1750284983672,14.238111356930887,8.046998663116476,0.7769640143574286,2.7702198028564453,3.162196159362793,0.39197635650634766,465.5475328261715,1.6443420028686524,0.7283584106059857,0.7283584106059857,0.10345876892789363
damage_df0_TP1_dunc1_tunc1,5,1,damage_robustness,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9576351291483284,0.0,0.9576351291483284,24.323443453314674,24.262854974199247,0.06058847911542742,0.2490949903195994,0.14324890693660666,14.324890693660667,8575.890459375732,1.0,40.27985344467064,212.9076877391269,0.0,254.91839107476605,2030,172.27968626166884,188.22160071444097,15.941914452772124,9.253507943216576,1.7857727370970355,2.7390594482421875,2.9438445568084717,0.20478510856628418,447.7808445891872,1.5307991695404053,0.7712240876227272,0.7712240876227272,0.06058847911542742
damage_df0_TP1_dunc1_tunc1,15,3,damage_robustness,same_grid,default,0|15|35|75|125|175|225,0|15|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9029696637188264,0.0,0.9029696637188264,24.33725727943714,24.19003007348078,0.14722720595635863,0.6049457597703616,0.39413832577083363,39.41383257708336,23595.901566971395,1.0,37.98052578952988,621.2631625409487,0.0,220.45814583154328,2040,156.83817064530297,188.92252475771693,32.08435411241396,20.45698058094178,1.2485467056951416,2.793311357498169,3.3824894428253174,0.5891780853271484,481.5023082111194,1.758894510269165,0.6714480668651148,0.6714480668651148,0.14722720595635863
damage_df0_TP0_dunc1_tunc1,10,5,damage_robustness,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,0,1,1,False,5.0,nan,,0.8578267549635558,0.0,0.8578267549635558,24.39699769035162,24.3166741276195,0.0803235627321186,0.3292354401619036,0.19446459861186274,19.446459861186273,11642.023185976781,1.0,36.08173397061907,322.6569763930066,0.0,195.16952148449784,2035,149.30013765966464,166.07323919587867,16.77310153621403,11.234484977133077,1.0703907724283646,2.7914466857910156,3.162196159362793,0.37074947357177734,465.5475328261715,1.6443420028686524,0.6723924511183671,0.6723924511183671,0.0803235627321186
damage_df0_TP0_dunc1_tunc1,5,4,damage_robustness,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,0,1,1,False,5.0,nan,,0.8988740385746363,0.0,0.8988740385746363,24.39019342722926,24.34288936601736,0.047304061211900006,0.19394705233903417,0.10941360825835564,10.941360825835563,6550.270708899367,1.0,37.808256440222486,173.2497429299816,0.0,218.05102569825112,2030,149.10783373177622,158.49406631713987,9.386232585363643,6.294929213610695,1.2284319090139828,2.7516252994537354,2.9438445568084717,0.19221925735473633,447.7808445891872,1.5307991695404053,0.712724862395735,0.712724862395735,0.047304061211900006
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,1,1,1,1,False,5.0,nan,,0.9994801279399985,0.0,0.9994801279399985,23.63957446410832,23.428515443226953,0.2110590208813683,0.8928207282318751,0.6528610344515884,65.28610344515884,39084.86868335594,1.0,42.03992924746612,929.7082412599854,0.0,284.47175730998055,2035,219.92630139591816,242.333261108823,22.406959712904836,10.188394735274128,0.97493577627632,2.730224609375,3.162196159362793,0.43197154998779297,465.5475328261715,1.6443420028686524,0.8223787075024291,0.8223787075024291,0.2110590208813683
damage_df1_TP0_dunc1_tunc1,10,11,damage_robustness,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,1,0,1,1,False,5.0,nan,,0.9957119717957335,0.0,0.9957119717957335,23.69510876589004,23.507622277654654,0.18748648823538616,0.7912455270316365,0.5561534473145804,55.61534473145804,33295.270063629396,1.0,41.8814338324299,794.9887818274262,0.0,281.6892273016061,2035,223.90596013368298,239.42434266305304,15.518382529370058,6.930759020485571,0.672363553133315,2.7318532466888428,3.162196159362793,0.4303429126739502,465.5475328261715,1.6443420028686524,0.8191047258703675,0.8191047258703675,0.18748648823538616
damage_df2_TP1_dunc1_tunc1,10,14,damage_robustness,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,2,1,1,1,False,5.0,nan,,0.5976546417488091,0.0,0.5976546417488091,24.843218718187195,24.818383645457462,0.024835072729732843,0.09996721041445251,0.054452066588850115,5.445206658885011,3259.884967633762,1.0,25.13842761969149,129.67736156577354,0.0,91.97489024631672,2035,76.25513528862314,82.67580968137291,6.420674392749774,8.419989510801779,0.8116994725361648,2.9038920402526855,3.162196159362793,0.2583041191101074,465.5475328261715,1.6443420028686524,0.506944706257992,0.506944706257992,0.024835072729732843
damage_df2_TP1_dunc1_tunc1,5,13,damage_robustness,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,2,1,1,1,False,5.0,nan,,0.6369491118163345,0.0,0.6369491118163345,24.840613593281752,24.82542318517572,0.015190408106033004,0.061151501145452036,0.03288934176770425,3.288934176770425,1968.9880943079263,1.0,26.791223603599853,73.49377256675054,0.0,103.80061033911082,2030,77.52195919265239,80.71485919755078,3.192900004898391,4.118703962271657,0.8104958076492252,2.8076364994049072,2.9438445568084717,0.13620805740356445,447.7808445891872,1.5307991695404053,0.5375669128499372,0.5375669128499372,0.015190408106033004
damage_df2_TP0_dunc1_tunc1,10,17,damage_robustness,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,10.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,2,0,1,1,False,5.0,nan,,0.41741496343269346,0.0,0.41741496343269346,24.9521459187819,24.94387078551707,0.008275133264827872,0.03316401439685009,0.01765903053379883,1.765903053379883,1057.1941853884384,1.0,17.55722303925341,60.21420261192932,0.0,49.81459748378172,2035,40.06780111687486,42.66386759568172,2.5960664788068613,6.479183799565952,0.6297679797348632,2.9817910194396973,3.162196159362793,0.1804051399230957,465.5475328261715,1.6443420028686524,0.33104282527387285,0.33104282527387285,0.008275133264827872
